"","id","name","sensor","unit","dur_code","collection_method","start_date","end_date"
"1461","BCD","BUTTE CREEK NR DURHAM","TEMP W","DEG F","event","SATELLITE",2011-04-01,2021-06-01
"1462","BCD","BUTTE CREEK NR DURHAM","BAT VOL","VOLTS","hourly","SATELLITE",1997-03-19,2021-06-01
"1463","BCD","BUTTE CREEK NR DURHAM","FLOW","CFS","hourly","COMPUTED",1997-04-07,2021-06-01
"1464","BCD","BUTTE CREEK NR DURHAM","RIV STG","FEET","hourly","SATELLITE",1997-03-19,2021-06-01
"1465","BCD","BUTTE CREEK NR DURHAM","TEMP W","DEG F","hourly","SATELLITE",1998-07-29,2021-06-01
"1466","BDT","SAN JOAQUIN R AT BRANDT BRIDGE","EL COND","uS/cm","daily","COMPUTED",2006-06-22,2021-06-01
"1467","BDT","SAN JOAQUIN R AT BRANDT BRIDGE","M FLOW","CFS","daily","COMPUTED",2008-07-01,2021-06-01
"1468","BDT","SAN JOAQUIN R AT BRANDT BRIDGE","EL COND","uS/cm","event","SATELLITE",2005-04-06,2021-06-01
"1469","BDT","SAN JOAQUIN R AT BRANDT BRIDGE","FLOW","CFS","event","DATA XCHG-DWR NCRO",2008-01-03,2021-06-01
"1470","BDT","SAN JOAQUIN R AT BRANDT BRIDGE","RIV STG","FEET","event","SATELLITE",2005-04-06,2021-06-01
"1471","BDT","SAN JOAQUIN R AT BRANDT BRIDGE","TEMP W","DEG F","event","SATELLITE",2005-04-06,2021-06-01
"1472","BDT","SAN JOAQUIN R AT BRANDT BRIDGE","VLOCITY","FT/SEC","event","DATA XCHG-DWR NCRO",2008-01-03,2021-06-01
"1473","BDT","SAN JOAQUIN R AT BRANDT BRIDGE","BAT VOL","VOLTS","hourly","SATELLITE",2005-04-06,2021-06-01
"1474","BDT","SAN JOAQUIN R AT BRANDT BRIDGE","RIVST88","FEET","event","COMPUTED",2006-02-02,2006-09-30
"1475","BDT","SAN JOAQUIN R AT BRANDT BRIDGE","EL CND","mS/cm","daily","COMPUTED",2006-06-22,2006-08-09
"1476","BDT","SAN JOAQUIN R AT BRANDT BRIDGE","EL CND","mS/cm","event","SATELLITE",2005-04-06,2006-08-09
"1477","BDV","BLACK RASCAL DIVERSION","BAT VOL","VOLTS","event","SATELLITE",2009-06-03,2021-06-01
"1478","BDV","BLACK RASCAL DIVERSION","FLOW","CFS","event","COMPUTED",2016-01-20,2021-06-01
"1479","BDV","BLACK RASCAL DIVERSION","RAIN","INCHES","event","SATELLITE",2016-02-28,2021-06-01
"1480","BDV","BLACK RASCAL DIVERSION","REL HUM","%","event","SATELLITE",2016-02-28,2021-06-01
"1481","BDV","BLACK RASCAL DIVERSION","RIV STG","FEET","event","SATELLITE",2009-06-03,2021-06-01
"1482","BDV","BLACK RASCAL DIVERSION","TEMP","DEG F","event","SATELLITE",2016-02-28,2021-06-01
"1483","BIC","BIG CHICO CREEK NEAR CHICO","FLOW","CFS","event","COMPUTED",1997-03-20,2021-06-01
"1484","BIC","BIG CHICO CREEK NEAR CHICO","RIV STG","FEET","event","SATELLITE",1997-03-20,2021-06-01
"1485","BIC","BIG CHICO CREEK NEAR CHICO","BAT VOL","VOLTS","hourly","SATELLITE",1997-07-14,2021-06-01
"1486","BIC","BIG CHICO CREEK NEAR CHICO","FLOW","CFS","hourly","COMPUTED",1997-07-21,2021-06-01
"1487","BIC","BIG CHICO CREEK NEAR CHICO","RIV STG","FEET","hourly","SATELLITE",1997-07-21,2021-06-01
"1488","BIC","BIG CHICO CREEK NEAR CHICO","TEMP W","DEG F","event","SATELLITE",2013-10-23,2014-12-01
"1489","BIC","BIG CHICO CREEK NEAR CHICO","TEMP W","DEG F","hourly","SATELLITE",1998-09-10,2014-12-01
"1490","BIC","BIG CHICO CREEK NEAR CHICO","TURB W","NTU","hourly","SATELLITE",1999-10-18,2004-11-30
"1491","BIC","BIG CHICO CREEK NEAR CHICO","TURB W","NTU","event","SATELLITE",1997-03-20,1997-07-21
"1492","BNF","NORTH FORK BATTLE CREEK NEAR MANTON","FLOW","CFS","event","SATELLITE",2000-09-20,2020-07-15
"1493","BNF","NORTH FORK BATTLE CREEK NEAR MANTON","RIV STG","FEET","event","SATELLITE",1999-12-29,2020-07-15
"1494","BNF","NORTH FORK BATTLE CREEK NEAR MANTON","TEMP W","DEG F","event","SATELLITE",2013-09-27,2020-07-15
"1495","BNF","NORTH FORK BATTLE CREEK NEAR MANTON","BAT VOL","VOLTS","hourly","SATELLITE",2000-01-07,2020-07-15
"1496","BNF","NORTH FORK BATTLE CREEK NEAR MANTON","FLOW","CFS","hourly","SATELLITE",2000-09-20,2020-07-15
"1497","BNF","NORTH FORK BATTLE CREEK NEAR MANTON","RIV STG","FEET","hourly","SATELLITE",1999-12-29,2020-07-15
"1498","BNF","NORTH FORK BATTLE CREEK NEAR MANTON","TEMP W","DEG F","hourly","SATELLITE",1999-12-29,2020-07-15
"1499","BPG","BEAR RIVER AT PLEASANT GROVE RD","FLOW","CFS","event","COMPUTED",2006-01-27,2021-06-01
"1500","BPG","BEAR RIVER AT PLEASANT GROVE RD","RIV STG","FEET","event","SATELLITE",2005-01-04,2021-06-01
"1501","BPG","BEAR RIVER AT PLEASANT GROVE RD","BAT VOL","VOLTS","hourly","SATELLITE",2005-01-04,2021-06-01
"1502","BRE","BEAR R AT ROLLINS RESERVOIR","RAIN","INCHES","daily","COMPUTED",2003-10-01,2021-06-01
"1503","BRE","BEAR R AT ROLLINS RESERVOIR","PPT INC","INCHES","daily","COMPUTED",1998-03-09,2021-06-01
"1504","BRE","BEAR R AT ROLLINS RESERVOIR","BAT VOL","VOLTS","event","SATELLITE",2013-02-06,2021-06-01
"1505","BRE","BEAR R AT ROLLINS RESERVOIR","RAINTIP","INCHES","event","SATELLITE",2013-02-06,2021-06-01
"1506","BRE","BEAR R AT ROLLINS RESERVOIR","REL HUM","%","event","SATELLITE",2013-02-06,2021-06-01
"1507","BRE","BEAR R AT ROLLINS RESERVOIR","BAT VOL","VOLTS","hourly","FROM 15-MINUTE DATA",1998-03-05,2021-06-01
"1508","BRE","BEAR R AT ROLLINS RESERVOIR","RAINTIP","INCHES","hourly","SATELLITE",1998-03-09,2021-06-01
"1509","BRE","BEAR R AT ROLLINS RESERVOIR","FLOW","CFS","event","SATELLITE",2005-10-28,2017-01-18
"1510","BRE","BEAR R AT ROLLINS RESERVOIR","RIV STG","FEET","event","SATELLITE",2013-02-06,2017-01-18
"1511","BRE","BEAR R AT ROLLINS RESERVOIR","TEMP AV","DEG F","event","SATELLITE",2013-02-06,2017-01-18
"1512","BRE","BEAR R AT ROLLINS RESERVOIR","TEMP W","DEG F","event","SATELLITE",2013-02-06,2017-01-18
"1513","BRE","BEAR R AT ROLLINS RESERVOIR","FLOW","CFS","hourly","SATELLITE",2005-10-28,2017-01-18
"1514","BRE","BEAR R AT ROLLINS RESERVOIR","TEMP AV","DEG F","hourly","SATELLITE",1998-03-09,2017-01-18
"1515","BSD","BEAR CK BLW EASTSIDE CANAL","BAT VOL","VOLTS","event","SATELLITE",2010-03-25,2021-06-01
"1516","BSD","BEAR CK BLW EASTSIDE CANAL","FLOW","CFS","event","COMPUTED",2016-03-22,2021-06-01
"1517","BSD","BEAR CK BLW EASTSIDE CANAL","RIV STG","FEET","event","SATELLITE",2010-03-25,2021-06-01
"1518","BSL","BUTTE SLOUGH NR MERIDIAN","FLOW","CFS","event","COMPUTED",1997-03-12,2021-06-01
"1519","BSL","BUTTE SLOUGH NR MERIDIAN","RIV STG","FEET","event","SATELLITE",1997-03-12,2021-06-01
"1520","BSL","BUTTE SLOUGH NR MERIDIAN","BAT VOL","VOLTS","hourly","SATELLITE",1997-03-18,2021-06-01
"1521","BSL","BUTTE SLOUGH NR MERIDIAN","FLOW","CFS","hourly","COMPUTED",1997-03-19,2021-06-01
"1522","BSL","BUTTE SLOUGH NR MERIDIAN","RIV STG","FEET","hourly","SATELLITE",1997-03-18,2021-06-01
"1523","BTB","SF BATTLE CK BLW DIV TO COLEMAN CANAL","M FLOW","CFS","daily","COMPUTED",2020-01-01,2021-06-01
"1524","BTB","SF BATTLE CK BLW DIV TO COLEMAN CANAL","FLOW","CFS","hourly","DATA XCHG-PGE",2016-06-01,2021-06-01
"1525","BTC","SACRAMENTO RIVER AT BUTTE CITY","M FLOW","CFS","daily","COMPUTED",1998-01-28,2021-06-01
"1526","BTC","SACRAMENTO RIVER AT BUTTE CITY","FLOW","CFS","event","COMPUTED",1998-01-28,2021-06-01
"1527","BTC","SACRAMENTO RIVER AT BUTTE CITY","RIV STG","FEET","event","SATELLITE",1995-02-06,2021-06-01
"1528","BTC","SACRAMENTO RIVER AT BUTTE CITY","BAT VOL","VOLTS","hourly","SATELLITE",1997-03-07,2021-06-01
"1529","BTC","SACRAMENTO RIVER AT BUTTE CITY","FLOW","CFS","hourly","FROM 15-MINUTE DATA",1998-01-28,2021-06-01
"1530","BTC","SACRAMENTO RIVER AT BUTTE CITY","RIV STG","FEET","hourly","FROM 15-MINUTE DATA",1997-03-07,2021-06-01
"1531","BTC","SACRAMENTO RIVER AT BUTTE CITY","STAGE F","FEET","hourly","DATA XCHG-NWS",2009-10-07,2009-10-07
"1532","BTW","NF BATTLE CK BLW DIV TO WILDCAT CANAL","M FLOW","CFS","daily","COMPUTED",2020-01-01,2021-06-01
"1533","BTW","NF BATTLE CK BLW DIV TO WILDCAT CANAL","FLOW","CFS","hourly","DATA XCHG-PGE",2016-06-01,2021-06-01
"1534","CBP","CHOWCHILLA BYPASS","M FLOW","CFS","daily","COMPUTED",2017-01-01,2021-06-01
"1535","CBP","CHOWCHILLA BYPASS","FLOW","CFS","event","COMPUTED",1997-06-20,2021-06-01
"1536","CBP","CHOWCHILLA BYPASS","RIV STG","FEET","event","SATELLITE",1997-06-20,2021-06-01
"1537","CBP","CHOWCHILLA BYPASS","BAT VOL","VOLTS","hourly","SATELLITE",1997-06-23,2021-06-01
"1538","CBP","CHOWCHILLA BYPASS","FLOW","CFS","hourly","COMPUTED",1997-06-27,2021-06-01
"1539","CBP","CHOWCHILLA BYPASS","RIV STG","FEET","hourly","SATELLITE",1997-06-23,2021-06-01
"1540","CBR","AMERICAN RIVER AT CHILI BAR","BAT VOL","VOLTS","event","SATELLITE",2014-08-13,2021-06-01
"1541","CBR","AMERICAN RIVER AT CHILI BAR","FLOW","CFS","event","COMPUTED",1997-09-10,2021-06-01
"1542","CBR","AMERICAN RIVER AT CHILI BAR","RES ELE","FEET","event","SATELLITE",2014-08-13,2021-06-01
"1543","CBR","AMERICAN RIVER AT CHILI BAR","RIV STG","FEET","event","SATELLITE",1997-09-10,2021-06-01
"1544","CBR","AMERICAN RIVER AT CHILI BAR","BAT VOL","VOLTS","hourly","SATELLITE",1997-09-11,2021-06-01
"1545","CBR","AMERICAN RIVER AT CHILI BAR","FLOW","CFS","hourly","COMPUTED",1997-11-06,2021-06-01
"1546","CBR","AMERICAN RIVER AT CHILI BAR","RES ELE","FEET","hourly","SATELLITE",2014-08-13,2021-06-01
"1547","CBR","AMERICAN RIVER AT CHILI BAR","RIV STG","FEET","hourly","SATELLITE",1997-09-11,2021-06-01
"1548","CDM","EF RUSSIAN R BLW COYOTE DAM","FLOW","CFS","event","COMPUTED",2010-12-23,2021-06-01
"1549","CDM","EF RUSSIAN R BLW COYOTE DAM","RIV STG","FEET","event","SATELLITE",2010-01-20,2021-06-01
"1550","CDM","EF RUSSIAN R BLW COYOTE DAM","TEMP W","DEG F","event","SATELLITE",2010-01-20,2021-06-01
"1551","CDM","EF RUSSIAN R BLW COYOTE DAM","BAT VOL","VOLTS","event","SATELLITE",2010-01-20,2019-02-26
"1552","CDR","COLUSA DRAIN NR HWY 20","BAT VOL","VOLTS","event","SATELLITE",2012-10-01,2021-06-01
"1553","CDR","COLUSA DRAIN NR HWY 20","FLOW","CFS","event","COMPUTED",1997-03-12,2021-06-01
"1554","CDR","COLUSA DRAIN NR HWY 20","RIV STG","FEET","event","SATELLITE",1997-03-12,2021-06-01
"1555","CDR","COLUSA DRAIN NR HWY 20","FLOW","CFS","hourly","COMPUTED",1997-06-20,2021-06-01
"1556","CDR","COLUSA DRAIN NR HWY 20","RIV STG","FEET","hourly","SATELLITE",1997-06-20,2021-06-01
"1557","CDR","COLUSA DRAIN NR HWY 20","BAT VOL","VOLTS","hourly","SATELLITE",1997-06-20,2012-10-01
"1558","CFW","BEAR RIVER AT CAMP FAR WEST DAM","RAIN","INCHES","daily","COMPUTED",2012-07-01,2021-06-01
"1559","CFW","BEAR RIVER AT CAMP FAR WEST DAM","PPT INC","INCHES","daily","COMPUTED",2012-07-01,2021-06-01
"1560","CFW","BEAR RIVER AT CAMP FAR WEST DAM","RES ELE","FEET","daily","COMPUTED",2016-11-01,2021-06-01
"1561","CFW","BEAR RIVER AT CAMP FAR WEST DAM","BAT VOL","VOLTS","event","SATELLITE",2013-06-17,2021-06-01
"1562","CFW","BEAR RIVER AT CAMP FAR WEST DAM","RAINTIP","INCHES","event","SATELLITE",2012-06-08,2021-06-01
"1563","CFW","BEAR RIVER AT CAMP FAR WEST DAM","REL SCH","CFS","event","MANUAL ENTRY",1997-01-02,2021-06-01
"1564","CFW","BEAR RIVER AT CAMP FAR WEST DAM","RIV STG","FEET","event","SATELLITE",1997-08-21,2021-06-01
"1565","CFW","BEAR RIVER AT CAMP FAR WEST DAM","RES ELE","FEET","hourly","DATA XCHG-SMUD",2016-11-15,2021-06-01
"1566","CFW","BEAR RIVER AT CAMP FAR WEST DAM","STORAGE","AF","monthly","MANUAL ENTRY",1963-11-01,2021-06-01
"1567","CFW","BEAR RIVER AT CAMP FAR WEST DAM","FLOW","CFS","event","COMPUTED",1997-08-21,2018-06-01
"1568","CFW","BEAR RIVER AT CAMP FAR WEST DAM","TEMP AV","DEG F","daily","COMPUTED",2005-10-01,2018-01-11
"1569","CFW","BEAR RIVER AT CAMP FAR WEST DAM","TEMP MX","DEG F","daily","COMPUTED",2005-10-01,2018-01-11
"1570","CFW","BEAR RIVER AT CAMP FAR WEST DAM","TEMP MN","DEG F","daily","COMPUTED",2005-10-01,2018-01-11
"1571","CFW","BEAR RIVER AT CAMP FAR WEST DAM","TEMP","DEG F","event","SATELLITE",2012-06-08,2018-01-11
"1572","CFW","BEAR RIVER AT CAMP FAR WEST DAM","BAT VOL","VOLTS","hourly","SATELLITE",1997-08-21,2012-06-08
"1573","CFW","BEAR RIVER AT CAMP FAR WEST DAM","FLOW","CFS","hourly","COMPUTED",1997-08-25,2012-06-08
"1574","CFW","BEAR RIVER AT CAMP FAR WEST DAM","RAINTIP","INCHES","hourly","SATELLITE",2005-09-16,2012-06-08
"1575","CFW","BEAR RIVER AT CAMP FAR WEST DAM","RIV STG","FEET","hourly","SATELLITE",1997-08-21,2012-06-08
"1576","CFW","BEAR RIVER AT CAMP FAR WEST DAM","TEMP","DEG F","hourly","SATELLITE",2005-09-16,2012-06-08
"1577","CHC","CHEROKEE CANAL NR RICHVALE","BAT VOL","VOLTS","event","SATELLITE",2012-11-15,2021-06-01
"1578","CHC","CHEROKEE CANAL NR RICHVALE","FLOW","CFS","event","COMPUTED",1997-06-20,2021-06-01
"1579","CHC","CHEROKEE CANAL NR RICHVALE","RIV STG","FEET","event","SATELLITE",1997-05-20,2021-06-01
"1580","CHC","CHEROKEE CANAL NR RICHVALE","BAT VOL","VOLTS","hourly","SATELLITE",1997-06-20,2012-11-15
"1581","CHC","CHEROKEE CANAL NR RICHVALE","FLOW","CFS","hourly","COMPUTED",1997-11-21,2012-11-15
"1582","CHC","CHEROKEE CANAL NR RICHVALE","RIV STG","FEET","hourly","SATELLITE",1997-11-21,2012-11-15
"1583","CLE","TRINITY LAKE","DIS PWR","CFS","daily","DATA XCHG-USBR",1962-11-01,2021-06-01
"1584","CLE","TRINITY LAKE","SPILL","CFS","daily","DATA XCHG-USBR",1962-11-01,2021-06-01
"1585","CLE","TRINITY LAKE","RIV REL","CFS","daily","DATA XCHG-USBR",1962-11-01,2021-06-01
"1586","CLE","TRINITY LAKE","EVAP","CFS","daily","DATA XCHG-USBR",1962-11-01,2021-06-01
"1587","CLE","TRINITY LAKE","FNF","CFS","daily","COMPUTED",1986-04-01,2021-06-01
"1588","CLE","TRINITY LAKE","PPT INC","INCHES","daily","DATA XCHG-USBR",1962-11-01,2021-06-01
"1589","CLE","TRINITY LAKE","RES ELE","FEET","daily","DATA XCHG-USBR",1962-11-01,2021-06-01
"1590","CLE","TRINITY LAKE","INFLOW","CFS","daily","DATA XCHG-USBR",1962-11-01,2021-06-01
"1591","CLE","TRINITY LAKE","OUTFLOW","CFS","daily","DATA XCHG-USBR",1962-11-01,2021-06-01
"1592","CLE","TRINITY LAKE","STORAGE","AF","daily","DATA XCHG-USBR",1962-11-01,2021-06-01
"1593","CLE","TRINITY LAKE","RES CHG","AF","daily","COMPUTED",1993-10-03,2021-06-01
"1594","CLE","TRINITY LAKE","RES ELE","FEET","hourly","DATA XCHG-USBR",1993-01-26,2021-06-01
"1595","CLE","TRINITY LAKE","INFLOW","CFS","hourly","DATA XCHG-USBR",1993-12-09,2021-06-01
"1596","CLE","TRINITY LAKE","OUTFLOW","CFS","hourly","DATA XCHG-USBR",1993-12-09,2021-06-01
"1597","CLE","TRINITY LAKE","STORAGE","AF","hourly","DATA XCHG-USBR",1994-06-24,2021-06-01
"1598","CLE","TRINITY LAKE","LK EVAP","AF","monthly","MANUAL ENTRY",1985-10-01,2021-06-01
"1599","CLE","TRINITY LAKE","STORAGE","AF","monthly","MANUAL ENTRY",1961-10-01,2021-06-01
"1600","CMF","COSUMNES R MID FORK NR SOMERSET","FLOW","CFS","event","COMPUTED",2006-01-30,2021-06-01
"1601","CMF","COSUMNES R MID FORK NR SOMERSET","RIV STG","FEET","event","SATELLITE",2003-11-04,2021-06-01
"1602","CMF","COSUMNES R MID FORK NR SOMERSET","BAT VOL","VOLTS","hourly","SATELLITE",2003-11-04,2021-06-01
"1603","CNF","COSUMNES R N FORK NR EL DORADO","FLOW","CFS","event","COMPUTED",2006-01-27,2021-06-01
"1604","CNF","COSUMNES R N FORK NR EL DORADO","RIV STG","FEET","event","SATELLITE",2003-11-04,2021-06-01
"1605","CNF","COSUMNES R N FORK NR EL DORADO","BAT VOL","VOLTS","hourly","SATELLITE",2003-11-04,2021-06-01
"1606","CNF","COSUMNES R N FORK NR EL DORADO","RAINTIP","INCHES","hourly","SATELLITE",2003-11-04,2021-06-01
"1607","CRS","MERCED RIVER AT CRESSY","EL COND","uS/cm","daily","COMPUTED",2000-10-25,2021-06-01
"1608","CRS","MERCED RIVER AT CRESSY","M FLOW","CFS","daily","COMPUTED",1999-03-30,2021-06-01
"1609","CRS","MERCED RIVER AT CRESSY","TEMP W","DEG F","daily","COMPUTED",2000-10-25,2021-06-01
"1610","CRS","MERCED RIVER AT CRESSY","EL COND","uS/cm","event","SATELLITE",2009-01-11,2021-06-01
"1611","CRS","MERCED RIVER AT CRESSY","FLOW","CFS","event","COMPUTED",1997-03-20,2021-06-01
"1612","CRS","MERCED RIVER AT CRESSY","RIV STG","FEET","event","SATELLITE",1997-03-20,2021-06-01
"1613","CRS","MERCED RIVER AT CRESSY","TEMP W","DEG F","event","SATELLITE",2009-01-09,2021-06-01
"1614","CRS","MERCED RIVER AT CRESSY","BAT VOL","VOLTS","hourly","SATELLITE",1997-03-20,2021-06-01
"1615","CRS","MERCED RIVER AT CRESSY","EL COND","uS/cm","hourly","FROM 15-MINUTE DATA",2000-10-17,2021-06-01
"1616","CRS","MERCED RIVER AT CRESSY","FLOW","CFS","hourly","FROM 15-MINUTE DATA",1997-03-20,2021-06-01
"1617","CRS","MERCED RIVER AT CRESSY","RIV STG","FEET","hourly","FROM 15-MINUTE DATA",1997-03-20,2021-06-01
"1618","CRS","MERCED RIVER AT CRESSY","TEMP W","DEG F","hourly","FROM 15-MINUTE DATA",2000-10-23,2021-06-01
"1619","CSK","CASTAIC CANYON CK Z3-2388","BAT VOL","VOLTS","event","SATELLITE",2010-02-17,2021-06-01
"1620","CSK","CASTAIC CANYON CK Z3-2388","FLOW","CFS","event","COMPUTED",2010-02-23,2021-06-01
"1621","CSK","CASTAIC CANYON CK Z3-2388","RIV STG","FEET","event","SATELLITE",2010-02-17,2021-06-01
"1622","CTK","COTTONWOOD CREEK NEAR FRIANT","FLOW","CFS","event","COMPUTED",1997-11-01,2019-07-24
"1623","CTK","COTTONWOOD CREEK NEAR FRIANT","RIV STG","FEET","event","SATELLITE",1997-11-01,2019-07-24
"1624","CTK","COTTONWOOD CREEK NEAR FRIANT","BAT VOL","VOLTS","hourly","SATELLITE",1997-12-24,2019-07-24
"1625","CTK","COTTONWOOD CREEK NEAR FRIANT","FLOW","CFS","hourly","COMPUTED",1998-02-04,2019-07-24
"1626","CTK","COTTONWOOD CREEK NEAR FRIANT","RIV STG","FEET","hourly","SATELLITE",1997-12-24,2019-07-24
"1627","CYO","COYOTE CREEK AT MADRONE","FLOW","CFS","event","COMPUTED",2017-12-19,2021-06-01
"1628","CYO","COYOTE CREEK AT MADRONE","RIV STG","FEET","event","SATELLITE",2017-12-19,2021-06-01
"1629","CYO","COYOTE CREEK AT MADRONE","STAGE F","FEET","hourly","DATA XCHG-NWS",2016-12-01,2016-12-01
"1630","CYO","COYOTE CREEK AT MADRONE","MON FNF","AF","monthly","MANUAL ENTRY",1955-10-01,2001-01-01
"1631","CYO","COYOTE CREEK AT MADRONE","MON FLO","AF","monthly","MANUAL ENTRY",1906-03-01,2000-05-01
"1632","DAR","DRAINAGE AT ARBOR ROAD ","BAT VOL","VOLTS","event","SATELLITE",2016-01-22,2021-06-01
"1633","DAR","DRAINAGE AT ARBOR ROAD ","EL COND","uS/cm","event","SATELLITE",2016-01-22,2021-06-01
"1634","DAR","DRAINAGE AT ARBOR ROAD ","FLOW","CFS","event","COMPUTED",2017-02-10,2021-06-01
"1635","DAR","DRAINAGE AT ARBOR ROAD ","RIV STG","FEET","event","SATELLITE",2016-01-22,2021-06-01
"1636","DAR","DRAINAGE AT ARBOR ROAD ","TEMPW C","DEG C","event","SATELLITE",2016-01-22,2021-06-01
"1637","DAV","LAKE DAVIS (DWR)","RAIN","INCHES","daily","COMPUTED",2003-10-01,2021-06-01
"1638","DAV","LAKE DAVIS (DWR)","PPT INC","INCHES","daily","COMPUTED",1987-01-01,2021-06-01
"1639","DAV","LAKE DAVIS (DWR)","RES ELE","FEET","daily","COMPUTED",1988-08-06,2021-06-01
"1640","DAV","LAKE DAVIS (DWR)","STORAGE","AF","daily","COMPUTED",1988-08-06,2021-06-01
"1641","DAV","LAKE DAVIS (DWR)","RES CHG","AF","daily","COMPUTED",1993-10-01,2021-06-01
"1642","DAV","LAKE DAVIS (DWR)","BAT VOL","VOLTS","hourly","SATELLITE",1995-01-01,2021-06-01
"1643","DAV","LAKE DAVIS (DWR)","RAIN","INCHES","hourly","SATELLITE",1984-01-01,2021-06-01
"1644","DAV","LAKE DAVIS (DWR)","RES ELE","FEET","hourly","SATELLITE",1984-01-01,2021-06-01
"1645","DAV","LAKE DAVIS (DWR)","STORAGE","AF","hourly","COMPUTED",1984-01-01,2021-06-01
"1646","DAV","LAKE DAVIS (DWR)","MON FNF","AF","monthly","MANUAL ENTRY",1962-10-01,2021-06-01
"1647","DAV","LAKE DAVIS (DWR)","STORAGE","AF","monthly","MANUAL ENTRY",1967-10-01,2021-06-01
"1648","DCM","DRY CREEK AT MODESTO AT CLAUS ROAD","M FLOW","CFS","daily","COMPUTED",2015-06-01,2021-06-01
"1649","DCM","DRY CREEK AT MODESTO AT CLAUS ROAD","FLOW","CFS","event","COMPUTED",1997-03-20,2021-06-01
"1650","DCM","DRY CREEK AT MODESTO AT CLAUS ROAD","RIV STG","FEET","event","SATELLITE",1997-03-20,2021-06-01
"1651","DCM","DRY CREEK AT MODESTO AT CLAUS ROAD","BAT VOL","VOLTS","hourly","SATELLITE",1997-03-21,2021-06-01
"1652","DCM","DRY CREEK AT MODESTO AT CLAUS ROAD","FLOW","CFS","hourly","COMPUTED",1997-03-21,2007-08-15
"1653","DCM","DRY CREEK AT MODESTO AT CLAUS ROAD","RIV STG","FEET","hourly","SATELLITE",1997-03-21,2007-08-15
"1654","HCB","HAT CK BLW HAT CK","FLOW","CFS","event","SATELLITE",2010-01-12,2021-06-01
"1655","HCB","HAT CK BLW HAT CK","RIV STG","FEET","event","SATELLITE",2006-05-25,2021-06-01
"1656","HCB","HAT CK BLW HAT CK","1day%Q","%","event","SATELLITE",2010-01-12,2021-06-01
"1657","HCB","HAT CK BLW HAT CK","%Q","%","event","SATELLITE",2010-01-12,2021-06-01
"1658","HCB","HAT CK BLW HAT CK","10day%Q","%","event","SATELLITE",2010-01-12,2021-06-01
"1659","HCB","HAT CK BLW HAT CK","10dayQ","CFS","event","SATELLITE",2010-01-12,2021-06-01
"1660","HCB","HAT CK BLW HAT CK","BAT VOL","VOLTS","hourly","SATELLITE",2006-05-25,2021-06-01
"1661","HMC","SACRAMENTO R AT HAMILTON CITY-MAIN CH","M FLOW","CFS","daily","COMPUTED",2001-01-01,2021-06-01
"1662","HMC","SACRAMENTO R AT HAMILTON CITY-MAIN CH","FLOW","CFS","event","SATELLITE",1995-02-24,2021-06-01
"1663","HMC","SACRAMENTO R AT HAMILTON CITY-MAIN CH","RIV STG","FEET","event","SATELLITE",1995-02-24,2021-06-01
"1664","HMC","SACRAMENTO R AT HAMILTON CITY-MAIN CH","BAT VOL","VOLTS","hourly","SATELLITE",1995-01-01,2021-06-01
"1665","HMC","SACRAMENTO R AT HAMILTON CITY-MAIN CH","FLOW","CFS","hourly","SATELLITE",1991-06-19,2021-06-01
"1666","HMC","SACRAMENTO R AT HAMILTON CITY-MAIN CH","RIV STG","FEET","hourly","SATELLITE",1991-06-19,2021-06-01
"1667","HMC","SACRAMENTO R AT HAMILTON CITY-MAIN CH","STAGE F","FEET","hourly","DATA XCHG-NWS",2009-10-07,2009-10-07
"1668","HMC","SACRAMENTO R AT HAMILTON CITY-MAIN CH","BAT VOL","VOLTS","event","SATELLITE",1995-02-24,2007-06-08
"1669","HSP","HOSPITAL CREEK","BAT VOL","VOLTS","event","SATELLITE",2004-11-02,2018-10-02
"1670","HSP","HOSPITAL CREEK","EL COND","uS/cm","event","SATELLITE",2004-11-02,2018-10-02
"1671","HSP","HOSPITAL CREEK","FLOW","CFS","event","COMPUTED",2015-08-11,2018-10-02
"1672","HSP","HOSPITAL CREEK","RIV STG","FEET","event","SATELLITE",2004-11-02,2018-10-02
"1673","HSP","HOSPITAL CREEK","TEMP W","DEG F","event","SATELLITE",2004-11-02,2018-10-02
"1674","ICR","INDIAN CREEK BELOW INDIAN FALLS ","BAT VOL","VOLTS","event","SATELLITE",2001-12-28,2021-06-01
"1675","ICR","INDIAN CREEK BELOW INDIAN FALLS ","FLOW","CFS","event","SATELLITE",2007-05-26,2021-06-01
"1676","ICR","INDIAN CREEK BELOW INDIAN FALLS ","RIV STG","FEET","event","SATELLITE",2001-12-28,2021-06-01
"1677","ISB","ISABELLA DAM","EVP PAN","INCHES","daily","DATA XCHG-USACE SAC",1994-01-02,2021-06-01
"1678","ISB","ISABELLA DAM","FNF","CFS","daily","DATA XCHG-USACE SAC",1987-05-31,2021-06-01
"1679","ISB","ISABELLA DAM","PPT INC","INCHES","daily","DATA XCHG-USACE SAC",1985-01-01,2021-06-01
"1680","ISB","ISABELLA DAM","PPTINC4","INCHES","daily","DATA XCHG-NWS",2014-07-01,2021-06-01
"1681","ISB","ISABELLA DAM","ABV TOC","AF","daily","COMPUTED",2012-06-01,2021-06-01
"1682","ISB","ISABELLA DAM","RES ELE","FEET","daily","DATA XCHG-USACE SAC",1985-01-01,2021-06-01
